Day_Of_Week,Click_Hour,Click_Minute,Current_Cumulative_Sum,Target_Final_Daily_Sum
3,17,30,201350.09,297276.39
3,17,45,209082.42,297276.39
3,18,0,216381.06,297276.39
3,18,15,224316.22,297276.39
3,18,30,231828.15,297276.39
3,18,45,239467.41,297276.39
3,19,0,247039.93,297276.39
3,19,15,250210.26,297276.39
3,19,30,253155.69,297276.39
3,19,45,256021.26,297276.39
3,20,0,259078.85,297276.39
3,20,15,262055.14,297276.39
3,20,30,264881.66,297276.39
3,20,45,267706.65,297276.39
3,21,0,270813.85,297276.39
3,21,15,273837.49,297276.39
3,21,30,276696.5,297276.39
3,21,45,279760.51,297276.39
3,22,0,282589.84,297276.39
3,22,15,285620.03,297276.39
3,22,30,288594.95,297276.39
3,22,45,291457.11,297276.39
3,23,0,294181.5,297276.39
3,23,15,295031.22,297276.39
3,23,30,295764.5,297276.39
3,23,45,296493.3,297276.39
4,0,0,85.3,293995.03
4,0,15,773.15,293995.03
4,0,30,1395.79,293995.03
4,0,45,2271.79,293995.03
4,1,0,2971.06,293995.03
4,1,15,3698.76,293995.03
4,1,30,4321.29,293995.03
4,1,45,5025.51,293995.03
4,2,0,5801.21,293995.03
4,2,15,6487.98,293995.03
4,2,30,7110.57,293995.03
4,2,45,7879.11,293995.03
4,3,0,8604.33,293995.03
4,3,15,9433.03,293995.03
4,3,30,10146.94,293995.03
4,3,45,10877.64,293995.03
4,4,0,11644.14,293995.03
4,4,15,12373.43,293995.03
4,4,30,13187.89,293995.03
4,4,45,13874.95,293995.03
4,5,0,14595.44,293995.03
4,5,15,15311.54,293995.03
4,5,30,16044.91,293995.03
4,5,45,16831.41,293995.03
4,6,0,17862.59,293995.03
4,6,15,20761.36,293995.03
4,6,30,23799.57,293995.03
4,6,45,26492.22,293995.03
4,7,0,29669.98,293995.03
4,7,15,33060.13,293995.03
4,7,30,36308.96,293995.03
4,7,45,38997.88,293995.03
4,8,0,42125.57,293995.03
4,8,15,48727.96,293995.03
4,8,30,55661.61,293995.03
4,8,45,63110.25,293995.03
4,9,0,70817.22,293995.03
4,9,15,78194.35,293995.03
4,9,30,84975.4,293995.03
4,9,45,92050.49,293995.03
4,10,0,98856.32,293995.03
4,10,15,101953.43,293995.03
4,10,30,104846.0,293995.03
4,10,45,107788.06,293995.03
4,11,0,110778.18,293995.03
4,11,15,113700.91,293995.03
4,11,30,116477.36,293995.03
4,11,45,119472.56,293995.03
4,12,0,122566.26,293995.03
4,12,15,125711.28,293995.03
4,12,30,128468.27,293995.03
4,12,45,131703.32,293995.03
4,13,0,134882.55,293995.03
4,13,15,137776.06,293995.03
4,13,30,140821.1,293995.03
4,13,45,143690.06,293995.03
4,14,0,146962.17,293995.03
4,14,15,149925.06,293995.03
4,14,30,152934.57,293995.03
4,14,45,156078.94,293995.03
4,15,0,158976.31,293995.03
4,15,15,162202.53,293995.03
4,15,30,165221.95,293995.03
4,15,45,168149.07,293995.03
4,16,0,170733.6,293995.03
4,16,15,173989.3,293995.03
4,16,30,177089.87,293995.03
4,16,45,180389.04,293995.03
4,17,0,183417.59,293995.03
4,17,15,189746.22,293995.03
4,17,30,197822.6,293995.03
4,17,45,205956.03,293995.03
4,18,0,213180.38,293995.03
4,18,15,221412.86,293995.03
4,18,30,229302.36,293995.03
4,18,45,236505.41,293995.03
4,19,0,243507.13,293995.03
4,19,15,246439.71,293995.03
4,19,30,249457.8,293995.03
4,19,45,252489.36,293995.03
4,20,0,255451.88,293995.03
4,20,15,258498.76,293995.03
4,20,30,261768.42,293995.03
4,20,45,264574.27,293995.03
4,21,0,267563.62,293995.03
4,21,15,270493.15,293995.03
4,21,30,273646.55,293995.03
4,21,45,276821.21,293995.03
4,22,0,279755.15,293995.03
4,22,15,282686.25,293995.03
4,22,30,285453.36,293995.03
4,22,45,288306.31,293995.03
4,23,0,291054.65,293995.03
4,23,15,291816.21,293995.03
4,23,30,292631.57,293995.03
4,23,45,293341.1,293995.03
5,0,0,25.53,207391.97
5,0,15,534.9,207391.97
5,0,30,972.38,207391.97
5,0,45,1454.23,207391.97
5,1,0,1957.79,207391.97
5,1,15,2462.33,207391.97
5,1,30,3029.29,207391.97
5,1,45,3564.84,207391.97
5,2,0,4131.93,207391.97
5,2,15,4657.7,207391.97
5,2,30,5147.69,207391.97
5,2,45,5653.71,207391.97
5,3,0,6142.92,207391.97
5,3,15,6639.2,207391.97
5,3,30,7211.51,207391.97
5,3,45,7769.07,207391.97
5,4,0,8279.22,207391.97
5,4,15,8852.51,207391.97
5,4,30,9401.64,207391.97
5,4,45,9820.45,207391.97
5,5,0,10382.92,207391.97
5,5,15,10896.56,207391.97
5,5,30,11500.51,207391.97
5,5,45,12010.25,207391.97
5,6,0,12549.18,207391.97
5,6,15,14682.91,207391.97
5,6,30,16715.11,207391.97
5,6,45,18949.09,207391.97
5,7,0,20996.49,207391.97
5,7,15,22898.56,207391.97
5,7,30,25139.14,207391.97
5,7,45,27464.03,207391.97
5,8,0,29760.38,207391.97
5,8,15,34886.78,207391.97
5,8,30,40467.95,207391.97
5,8,45,45582.16,207391.97
5,9,0,50720.08,207391.97
5,9,15,56159.1,207391.97
5,9,30,60966.46,207391.97
5,9,45,66052.5,207391.97
5,10,0,71126.38,207391.97
5,10,15,73093.92,207391.97
5,10,30,75236.34,207391.97
5,10,45,77249.85,207391.97
5,11,0,79162.56,207391.97
5,11,15,81058.31,207391.97
5,11,30,83191.19,207391.97
5,11,45,85523.29,207391.97
5,12,0,87875.35,207391.97
5,12,15,89765.37,207391.97
5,12,30,91859.38,207391.97
5,12,45,93868.53,207391.97
5,13,0,96051.36,207391.97
5,13,15,98064.44,207391.97
5,13,30,100305.57,207391.97
5,13,45,102455.87,207391.97
5,14,0,104500.38,207391.97
5,14,15,106509.41,207391.97
5,14,30,108611.8,207391.97
5,14,45,110586.18,207391.97
5,15,0,112763.58,207391.97
5,15,15,114964.79,207391.97
5,15,30,117042.86,207391.97
5,15,45,119131.04,207391.97
5,16,0,121212.28,207391.97
5,16,15,123415.57,207391.97
5,16,30,125489.98,207391.97
5,16,45,127643.97,207391.97
5,17,0,129953.03,207391.97
5,17,15,135593.15,207391.97
5,17,30,141324.88,207391.97
5,17,45,146992.08,207391.97
5,18,0,151992.72,207391.97
5,18,15,157924.4,207391.97
5,18,30,162626.79,207391.97
5,18,45,168100.76,207391.97
5,19,0,172961.37,207391.97
5,19,15,174936.48,207391.97
5,19,30,176831.2,207391.97
5,19,45,178802.74,207391.97
5,20,0,180925.47,207391.97
5,20,15,182888.1,207391.97
5,20,30,185031.65,207391.97
5,20,45,187190.75,207391.97
5,21,0,189353.95,207391.97
5,21,15,191475.9,207391.97
5,21,30,193460.97,207391.97
5,21,45,195345.39,207391.97
5,22,0,197335.53,207391.97
5,22,15,199380.95,207391.97
5,22,30,201509.21,207391.97
5,22,45,203505.36,207391.97
5,23,0,205387.73,207391.97
5,23,15,205899.14,207391.97
5,23,30,206393.16,207391.97
5,23,45,206917.78,207391.97
6,0,0,58.21,206613.16
6,0,15,544.04,206613.16
6,0,30,948.68,206613.16
6,0,45,1486.69,206613.16
6,1,0,2017.68,206613.16
6,1,15,2523.3,206613.16
6,1,30,3004.29,206613.16
6,1,45,3520.38,206613.16
6,2,0,4016.0,206613.16
6,2,15,4540.17,206613.16
6,2,30,5108.47,206613.16
6,2,45,5651.21,206613.16
6,3,0,6250.24,206613.16
6,3,15,6753.47,206613.16
6,3,30,7256.21,206613.16
6,3,45,7788.57,206613.16
6,4,0,8300.09,206613.16
6,4,15,8821.4,206613.16
6,4,30,9277.77,206613.16
6,4,45,9772.86,206613.16
6,5,0,10408.21,206613.16
6,5,15,10925.87,206613.16
6,5,30,11459.02,206613.16
6,5,45,11975.63,206613.16
6,6,0,12612.46,206613.16
6,6,15,14665.11,206613.16
6,6,30,16891.12,206613.16
6,6,45,19128.75,206613.16
6,7,0,21337.92,206613.16
6,7,15,23493.41,206613.16
6,7,30,25474.36,206613.16
6,7,45,27632.9,206613.16
6,8,0,29999.21,206613.16
6,8,15,34892.62,206613.16
6,8,30,40035.88,206613.16
6,8,45,45588.67,206613.16
6,9,0,51133.54,206613.16
6,9,15,56574.56,206613.16
6,9,30,61411.11,206613.16
6,9,45,66076.36,206613.16
6,10,0,71282.47,206613.16
6,10,15,73342.3,206613.16
6,10,30,75549.64,206613.16
6,10,45,77752.01,206613.16
6,11,0,79678.2,206613.16
6,11,15,81633.53,206613.16
6,11,30,83698.05,206613.16
6,11,45,85682.4,206613.16
6,12,0,87864.91,206613.16
6,12,15,90062.13,206613.16
6,12,30,92134.06,206613.16
6,12,45,94162.58,206613.16
6,13,0,96266.91,206613.16
6,13,15,98169.66,206613.16
6,13,30,100246.67,206613.16
6,13,45,102498.01,206613.16
6,14,0,104602.25,206613.16
6,14,15,106559.68,206613.16
6,14,30,108658.06,206613.16
6,14,45,110756.36,206613.16
6,15,0,113032.04,206613.16
6,15,15,115104.7,206613.16
6,15,30,117203.05,206613.16
6,15,45,119289.86,206613.16
6,16,0,121322.85,206613.16
6,16,15,123358.43,206613.16
6,16,30,125686.6,206613.16
6,16,45,127837.68,206613.16
6,17,0,130318.09,206613.16
6,17,15,135529.41,206613.16
6,17,30,140608.01,206613.16
6,17,45,146347.07,206613.16
6,18,0,151426.3,206613.16
6,18,15,156469.31,206613.16
6,18,30,161074.9,206613.16
6,18,45,166512.74,206613.16
6,19,0,171565.97,206613.16
6,19,15,173495.99,206613.16
6,19,30,175618.48,206613.16
6,19,45,177410.92,206613.16
6,20,0,179409.41,206613.16
6,20,15,181610.22,206613.16
6,20,30,183477.45,206613.16
6,20,45,185599.51,206613.16
6,21,0,187563.26,206613.16
6,21,15,189772.37,206613.16
6,21,30,191957.26,206613.16
6,21,45,194098.57,206613.16
6,22,0,196002.9,206613.16
6,22,15,198115.64,206613.16
6,22,30,200289.3,206613.16
6,22,45,202379.37,206613.16
6,23,0,204465.46,206613.16
6,23,15,204986.1,206613.16
6,23,30,205449.54,206613.16
6,23,45,206017.77,206613.16
0,0,0,64.58,298141.77
0,0,15,656.57,298141.77
0,0,30,1407.21,298141.77
0,0,45,2130.52,298141.77
0,1,0,2869.24,298141.77
0,1,15,3588.35,298141.77
0,1,30,4422.92,298141.77
0,1,45,5062.81,298141.77
0,2,0,5773.15,298141.77
0,2,15,6472.99,298141.77
0,2,30,7235.42,298141.77
0,2,45,8100.71,298141.77
0,3,0,8947.82,298141.77
0,3,15,9713.34,298141.77
0,3,30,10642.65,298141.77
0,3,45,11293.75,298141.77
0,4,0,12047.44,298141.77
0,4,15,12815.58,298141.77
0,4,30,13615.01,298141.77
0,4,45,14476.58,298141.77
0,5,0,15281.52,298141.77
0,5,15,16115.99,298141.77
0,5,30,16972.35,298141.77
0,5,45,17802.65,298141.77
0,6,0,18728.46,298141.77
0,6,15,21882.12,298141.77
0,6,30,25132.29,298141.77
0,6,45,28063.24,298141.77
0,7,0,31055.66,298141.77
0,7,15,34008.94,298141.77
0,7,30,36971.46,298141.77
0,7,45,39954.9,298141.77
0,8,0,43251.0,298141.77
0,8,15,50664.4,298141.77
0,8,30,57971.93,298141.77
0,8,45,65308.67,298141.77
0,9,0,72756.16,298141.77
0,9,15,80100.34,298141.77
0,9,30,87596.42,298141.77
0,9,45,95575.58,298141.77
0,10,0,103609.67,298141.77
0,10,15,106720.82,298141.77
0,10,30,110005.96,298141.77
0,10,45,113027.77,298141.77
0,11,0,116063.85,298141.77
0,11,15,119066.13,298141.77
0,11,30,121691.33,298141.77
0,11,45,124542.12,298141.77
0,12,0,127482.92,298141.77
0,12,15,130478.79,298141.77
0,12,30,133515.12,298141.77
0,12,45,136328.93,298141.77
0,13,0,138956.06,298141.77
0,13,15,141686.23,298141.77
0,13,30,144582.37,298141.77
0,13,45,147375.35,298141.77
0,14,0,150449.03,298141.77
0,14,15,153178.32,298141.77
0,14,30,156225.89,298141.77
0,14,45,159269.63,298141.77
0,15,0,162435.71,298141.77
0,15,15,165351.9,298141.77
0,15,30,168262.75,298141.77
0,15,45,171337.5,298141.77
0,16,0,174472.02,298141.77
0,16,15,177451.33,298141.77
0,16,30,180592.4,298141.77
0,16,45,183539.42,298141.77
0,17,0,187017.22,298141.77
0,17,15,194467.36,298141.77
0,17,30,201838.95,298141.77
0,17,45,208985.1,298141.77
0,18,0,216961.49,298141.77
0,18,15,224506.83,298141.77
0,18,30,232339.3,298141.77
0,18,45,239671.59,298141.77
0,19,0,246850.56,298141.77
0,19,15,249812.39,298141.77
0,19,30,252932.55,298141.77
0,19,45,255830.2,298141.77
0,20,0,258903.77,298141.77
0,20,15,261773.9,298141.77
0,20,30,264896.1,298141.77
0,20,45,267918.54,298141.77
0,21,0,270683.51,298141.77
0,21,15,273597.31,298141.77
0,21,30,276814.9,298141.77
0,21,45,279717.27,298141.77
0,22,0,282827.02,298141.77
0,22,15,285986.47,298141.77
0,22,30,289176.72,298141.77
0,22,45,292305.14,298141.77
0,23,0,295224.17,298141.77
0,23,15,295995.12,298141.77
0,23,30,296684.37,298141.77
0,23,45,297448.7,298141.77
1,0,0,53.27,298774.72
1,0,15,674.0,298774.72
1,0,30,1462.05,298774.72
1,0,45,2114.59,298774.72
1,1,0,2877.18,298774.72
1,1,15,3616.44,298774.72
1,1,30,4373.06,298774.72
1,1,45,5211.9,298774.72
1,2,0,5834.35,298774.72
1,2,15,6603.03,298774.72
1,2,30,7483.65,298774.72
1,2,45,8204.37,298774.72
1,3,0,8958.63,298774.72
1,3,15,9581.65,298774.72
1,3,30,10318.83,298774.72
1,3,45,11209.18,298774.72
1,4,0,11882.68,298774.72
1,4,15,12564.1,298774.72
1,4,30,13247.78,298774.72
1,4,45,14004.51,298774.72
1,5,0,14685.66,298774.72
1,5,15,15470.96,298774.72
1,5,30,16421.88,298774.72
1,5,45,17201.2,298774.72
1,6,0,18101.25,298774.72
1,6,15,21342.22,298774.72
1,6,30,24226.25,298774.72
1,6,45,27247.8,298774.72
1,7,0,30443.25,298774.72
1,7,15,33403.81,298774.72
1,7,30,36209.38,298774.72
1,7,45,39251.46,298774.72
1,8,0,42760.76,298774.72
1,8,15,49511.66,298774.72
1,8,30,57064.83,298774.72
1,8,45,64707.89,298774.72
1,9,0,72159.14,298774.72
1,9,15,79754.01,298774.72
1,9,30,87492.1,298774.72
1,9,45,95204.07,298774.72
1,10,0,102195.71,298774.72
1,10,15,105241.48,298774.72
1,10,30,108286.95,298774.72
1,10,45,111465.82,298774.72
1,11,0,114661.38,298774.72
1,11,15,117680.48,298774.72
1,11,30,120714.67,298774.72
1,11,45,123676.33,298774.72
1,12,0,126744.84,298774.72
1,12,15,129756.23,298774.72
1,12,30,132600.14,298774.72
1,12,45,135544.03,298774.72
1,13,0,138399.57,298774.72
1,13,15,141681.74,298774.72
1,13,30,144414.25,298774.72
1,13,45,147537.88,298774.72
1,14,0,150798.79,298774.72
1,14,15,154191.58,298774.72
1,14,30,157300.75,298774.72
1,14,45,160602.45,298774.72
1,15,0,163580.63,298774.72
1,15,15,166601.31,298774.72
1,15,30,169986.7,298774.72
1,15,45,173033.02,298774.72
1,16,0,175940.38,298774.72
1,16,15,179082.1,298774.72
1,16,30,182054.93,298774.72
1,16,45,184946.03,298774.72
1,17,0,187960.1,298774.72
1,17,15,196057.82,298774.72
1,17,30,203355.63,298774.72
1,17,45,211066.11,298774.72
1,18,0,218757.13,298774.72
1,18,15,226752.14,298774.72
1,18,30,233847.48,298774.72
1,18,45,241394.43,298774.72
1,19,0,248210.69,298774.72
1,19,15,251554.82,298774.72
1,19,30,254425.07,298774.72
1,19,45,257567.05,298774.72
1,20,0,260602.42,298774.72
1,20,15,263552.83,298774.72
1,20,30,266515.58,298774.72
1,20,45,269675.17,298774.72
1,21,0,272801.13,298774.72
1,21,15,275513.98,298774.72
1,21,30,278668.96,298774.72
1,21,45,281928.3,298774.72
1,22,0,284784.28,298774.72
1,22,15,287540.01,298774.72
1,22,30,290785.55,298774.72
1,22,45,293529.61,298774.72
1,23,0,296033.28,298774.72
1,23,15,296695.99,298774.72
1,23,30,297347.72,298774.72
1,23,45,298112.52,298774.72
2,0,0,28.96,294775.03
2,0,15,807.91,294775.03
2,0,30,1520.63,294775.03
2,0,45,2340.49,294775.03
2,1,0,3140.92,294775.03
2,1,15,3841.26,294775.03
2,1,30,4685.33,294775.03
2,1,45,5465.91,294775.03
2,2,0,6172.91,294775.03
2,2,15,6994.51,294775.03
2,2,30,7840.46,294775.03
2,2,45,8671.67,294775.03
2,3,0,9309.57,294775.03
2,3,15,10036.0,294775.03
2,3,30,10650.45,294775.03
2,3,45,11360.61,294775.03
2,4,0,12159.25,294775.03
2,4,15,12907.55,294775.03
2,4,30,13659.94,294775.03
2,4,45,14376.76,294775.03
2,5,0,15119.93,294775.03
2,5,15,15879.32,294775.03
2,5,30,16629.89,294775.03
2,5,45,17447.02,294775.03
2,6,0,18121.27,294775.03
2,6,15,20925.93,294775.03
2,6,30,24011.48,294775.03
2,6,45,27015.39,294775.03
2,7,0,29894.21,294775.03
2,7,15,33001.92,294775.03
2,7,30,36194.16,294775.03
2,7,45,39367.38,294775.03
2,8,0,42562.05,294775.03
2,8,15,50281.95,294775.03
2,8,30,57435.22,294775.03
2,8,45,64798.89,294775.03
2,9,0,72643.32,294775.03
2,9,15,80021.78,294775.03
2,9,30,87249.59,294775.03
2,9,45,95321.46,294775.03
2,10,0,102218.51,294775.03
2,10,15,105269.18,294775.03
2,10,30,108214.49,294775.03
2,10,45,111003.27,294775.03
2,11,0,114063.54,294775.03
2,11,15,117194.73,294775.03
2,11,30,120359.72,294775.03
2,11,45,123455.56,294775.03
2,12,0,126333.78,294775.03
2,12,15,129330.48,294775.03
2,12,30,132337.13,294775.03
2,12,45,135201.03,294775.03
2,13,0,138159.03,294775.03
2,13,15,140931.34,294775.03
2,13,30,144129.53,294775.03
2,13,45,147293.28,294775.03
2,14,0,150094.56,294775.03
2,14,15,152760.97,294775.03
2,14,30,155565.5,294775.03
2,14,45,158419.71,294775.03
2,15,0,161363.95,294775.03
2,15,15,164365.3,294775.03
2,15,30,167506.17,294775.03
2,15,45,170695.68,294775.03
2,16,0,173515.78,294775.03
2,16,15,176300.36,294775.03
2,16,30,178940.73,294775.03
2,16,45,181908.93,294775.03
2,17,0,185025.35,294775.03
2,17,15,192930.94,294775.03
2,17,30,199321.48,294775.03
2,17,45,206891.31,294775.03
2,18,0,214109.69,294775.03
2,18,15,221733.89,294775.03
2,18,30,228632.58,294775.03
2,18,45,236485.24,294775.03
2,19,0,243696.78,294775.03
2,19,15,246825.2,294775.03
2,19,30,249811.59,294775.03
2,19,45,252678.99,294775.03
2,20,0,255777.03,294775.03
2,20,15,258791.38,294775.03
2,20,30,261967.18,294775.03
2,20,45,265365.91,294775.03
2,21,0,268077.2,294775.03
2,21,15,271183.04,294775.03
2,21,30,273901.86,294775.03
2,21,45,277106.31,294775.03
2,22,0,280309.75,294775.03
2,22,15,283129.45,294775.03
2,22,30,286219.03,294775.03
2,22,45,289198.57,294775.03
2,23,0,291900.54,294775.03
2,23,15,292646.81,294775.03
2,23,30,293444.51,294775.03
2,23,45,294173.1,294775.03
3,0,0,56.11,295316.75
3,0,15,696.22,295316.75
3,0,30,1384.52,295316.75
3,0,45,2063.44,295316.75
3,1,0,2909.18,295316.75
3,1,15,3637.9,295316.75
3,1,30,4483.84,295316.75
3,1,45,5047.93,295316.75
3,2,0,5783.27,295316.75
3,2,15,6479.95,295316.75
3,2,30,7267.05,295316.75
3,2,45,7949.98,295316.75
3,3,0,8609.33,295316.75
3,3,15,9197.95,295316.75
3,3,30,10004.07,295316.75
3,3,45,10940.2,295316.75
3,4,0,11582.81,295316.75
3,4,15,12283.38,295316.75
3,4,30,13097.66,295316.75
3,4,45,13890.69,295316.75
3,5,0,14763.54,295316.75
3,5,15,15484.17,295316.75
3,5,30,16222.82,295316.75
3,5,45,17012.54,295316.75
3,6,0,17970.67,295316.75
3,6,15,21034.1,295316.75
3,6,30,24088.65,295316.75
3,6,45,27296.05,295316.75
3,7,0,30158.42,295316.75
3,7,15,33173.01,295316.75
3,7,30,36257.06,295316.75
3,7,45,39552.65,295316.75
3,8,0,42820.66,295316.75
3,8,15,50723.05,295316.75
3,8,30,58196.17,295316.75
3,8,45,65748.22,295316.75
3,9,0,73244.38,295316.75
3,9,15,80988.06,295316.75
3,9,30,88441.44,295316.75
3,9,45,95876.4,295316.75
3,10,0,103262.49,295316.75
3,10,15,106227.08,295316.75
3,10,30,108919.57,295316.75
3,10,45,111824.1,295316.75
3,11,0,114882.71,295316.75
3,11,15,117760.81,295316.75
3,11,30,120391.31,295316.75
3,11,45,123463.87,295316.75
3,12,0,126218.17,295316.75
3,12,15,129198.83,295316.75
3,12,30,132409.52,295316.75
3,12,45,135382.19,295316.75
3,13,0,138079.57,295316.75
3,13,15,140833.21,295316.75
3,13,30,143581.37,295316.75
3,13,45,146334.14,295316.75
3,14,0,149380.07,295316.75
3,14,15,152359.44,295316.75
3,14,30,155430.88,295316.75
3,14,45,158569.42,295316.75
3,15,0,161725.1,295316.75
3,15,15,164615.92,295316.75
3,15,30,167389.29,295316.75
3,15,45,170379.84,295316.75
3,16,0,173352.62,295316.75
3,16,15,176496.72,295316.75
3,16,30,179475.08,295316.75
3,16,45,182299.04,295316.75
3,17,0,185199.02,295316.75
3,17,15,192852.29,295316.75
3,17,30,200431.94,295316.75
3,17,45,207904.39,295316.75
3,18,0,214882.34,295316.75
3,18,15,222032.73,295316.75
3,18,30,229786.59,295316.75
3,18,45,237635.59,295316.75
3,19,0,244568.29,295316.75
3,19,15,247431.81,295316.75
3,19,30,250335.0,295316.75
3,19,45,253259.68,295316.75
3,20,0,255923.53,295316.75
3,20,15,258716.56,295316.75
3,20,30,261939.5,295316.75
3,20,45,265317.74,295316.75
3,21,0,268222.08,295316.75
3,21,15,271501.08,295316.75
3,21,30,274438.93,295316.75
3,21,45,277606.6,295316.75
3,22,0,280517.09,295316.75
3,22,15,283436.6,295316.75
3,22,30,286649.49,295316.75
3,22,45,289341.51,295316.75
3,23,0,292412.36,295316.75
3,23,15,293245.04,295316.75
3,23,30,294003.5,295316.75
3,23,45,294633.51,295316.75
4,0,0,85.62,298535.49
4,0,15,747.49,298535.49
4,0,30,1524.64,298535.49
4,0,45,2330.35,298535.49
4,1,0,3203.43,298535.49
4,1,15,3886.0,298535.49
4,1,30,4597.67,298535.49
4,1,45,5380.45,298535.49
4,2,0,6084.76,298535.49
4,2,15,6821.43,298535.49
4,2,30,7591.39,298535.49
4,2,45,8314.25,298535.49
4,3,0,9017.12,298535.49
4,3,15,9760.16,298535.49
4,3,30,10489.56,298535.49
4,3,45,11184.52,298535.49
4,4,0,12048.97,298535.49
4,4,15,12829.89,298535.49
4,4,30,13544.26,298535.49
4,4,45,14164.71,298535.49
4,5,0,15005.0,298535.49
4,5,15,15651.27,298535.49
4,5,30,16499.88,298535.49
4,5,45,17330.21,298535.49
4,6,0,18030.33,298535.49
4,6,15,20849.06,298535.49
4,6,30,23826.46,298535.49
4,6,45,26772.1,298535.49
4,7,0,29711.76,298535.49
4,7,15,32847.98,298535.49
4,7,30,36025.88,298535.49
4,7,45,38937.21,298535.49
4,8,0,42253.17,298535.49
4,8,15,50443.01,298535.49
4,8,30,57922.04,298535.49
4,8,45,65120.46,298535.49
4,9,0,73285.44,298535.49
4,9,15,80092.34,298535.49
4,9,30,87402.11,298535.49
4,9,45,95197.19,298535.49
4,10,0,102417.71,298535.49
4,10,15,105052.06,298535.49
4,10,30,107909.19,298535.49
4,10,45,111024.45,298535.49
4,11,0,114235.48,298535.49
4,11,15,117248.42,298535.49
4,11,30,120162.24,298535.49
4,11,45,123170.64,298535.49
4,12,0,126104.85,298535.49
4,12,15,129442.03,298535.49
4,12,30,132240.08,298535.49
4,12,45,135258.94,298535.49
4,13,0,138221.62,298535.49
4,13,15,141498.76,298535.49
4,13,30,144111.25,298535.49
4,13,45,147126.43,298535.49
4,14,0,150099.64,298535.49
4,14,15,152818.11,298535.49
4,14,30,155781.8,298535.49
4,14,45,158506.82,298535.49
4,15,0,161234.77,298535.49
4,15,15,164370.9,298535.49
4,15,30,167264.87,298535.49
4,15,45,170020.44,298535.49
4,16,0,172926.64,298535.49
4,16,15,176072.94,298535.49
4,16,30,178927.35,298535.49
4,16,45,181762.24,298535.49
4,17,0,184996.81,298535.49
4,17,15,192399.15,298535.49
4,17,30,199053.93,298535.49
4,17,45,206589.89,298535.49
4,18,0,215145.86,298535.49
4,18,15,223140.97,298535.49
4,18,30,231264.28,298535.49
4,18,45,238812.54,298535.49
4,19,0,246045.61,298535.49
4,19,15,248628.65,298535.49
4,19,30,251867.7,298535.49
4,19,45,254833.09,298535.49
4,20,0,257977.97,298535.49
4,20,15,260985.85,298535.49
4,20,30,264024.22,298535.49
4,20,45,267175.49,298535.49
4,21,0,270725.74,298535.49
4,21,15,273571.89,298535.49
4,21,30,276631.18,298535.49
4,21,45,279960.12,298535.49
4,22,0,282926.49,298535.49
4,22,15,286076.39,298535.49
4,22,30,289344.03,298535.49
4,22,45,292567.79,298535.49
4,23,0,295409.76,298535.49
4,23,15,296204.54,298535.49
4,23,30,297027.2,298535.49
4,23,45,297890.47,298535.49
5,0,0,22.65,207558.3
5,0,15,505.21,207558.3
5,0,30,1008.62,207558.3
5,0,45,1496.56,207558.3
5,1,0,1976.02,207558.3
5,1,15,2493.43,207558.3
5,1,30,3024.62,207558.3
5,1,45,3534.5,207558.3
5,2,0,4094.32,207558.3
5,2,15,4638.04,207558.3
5,2,30,5152.01,207558.3
5,2,45,5660.53,207558.3
5,3,0,6165.05,207558.3
5,3,15,6761.6,207558.3
5,3,30,7254.95,207558.3
5,3,45,7835.03,207558.3
5,4,0,8399.63,207558.3
5,4,15,8895.25,207558.3
5,4,30,9520.28,207558.3
5,4,45,10046.91,207558.3
5,5,0,10525.46,207558.3
5,5,15,10988.71,207558.3
5,5,30,11522.87,207558.3
5,5,45,12086.47,207558.3
5,6,0,12773.93,207558.3
5,6,15,14991.91,207558.3
5,6,30,17072.53,207558.3
5,6,45,19445.58,207558.3
5,7,0,21329.21,207558.3
5,7,15,23503.71,207558.3
5,7,30,25527.57,207558.3
5,7,45,27537.87,207558.3
5,8,0,29886.67,207558.3
5,8,15,35209.9,207558.3
5,8,30,40526.95,207558.3
5,8,45,45550.02,207558.3
5,9,0,50898.57,207558.3
5,9,15,55804.96,207558.3
5,9,30,61073.2,207558.3
5,9,45,66232.63,207558.3
5,10,0,71423.69,207558.3
5,10,15,73420.99,207558.3
5,10,30,75810.83,207558.3
5,10,45,77852.43,207558.3
5,11,0,79874.7,207558.3
5,11,15,81899.87,207558.3
5,11,30,83852.03,207558.3
5,11,45,85772.09,207558.3
5,12,0,87453.55,207558.3
5,12,15,89587.68,207558.3
5,12,30,91697.57,207558.3
5,12,45,93682.03,207558.3
5,13,0,95520.28,207558.3
5,13,15,97374.32,207558.3
5,13,30,99231.74,207558.3
5,13,45,101041.38,207558.3
5,14,0,102905.44,207558.3
5,14,15,104946.87,207558.3
5,14,30,107004.92,207558.3
5,14,45,109125.88,207558.3
5,15,0,111291.73,207558.3
5,15,15,113149.69,207558.3
5,15,30,115076.68,207558.3
5,15,45,117301.31,207558.3
5,16,0,119430.45,207558.3
5,16,15,121662.06,207558.3
5,16,30,123665.49,207558.3
5,16,45,125746.94,207558.3
5,17,0,128284.2,207558.3
5,17,15,133618.97,207558.3
5,17,30,138772.96,207558.3
5,17,45,144166.03,207558.3
5,18,0,149424.31,207558.3
5,18,15,154783.32,207558.3
5,18,30,160000.68,207558.3
5,18,45,165639.86,207558.3
5,19,0,170995.67,207558.3
5,19,15,173392.05,207558.3
5,19,30,175360.48,207558.3
